txId,class
314843198,2
310558592,unknown
372733633,unknown
273796805,unknown
372985705,unknown
372748498,unknown
271756273,unknown
362477995,unknown
368810075,unknown
373150433,unknown
315938052,unknown
372748072,unknown
373108496,1
306898850,unknown
372864846,2
306401112,unknown
372724584,2
372864850,2
306817844,2
372812229,1
372673518,unknown
314251244,2
313623095,unknown
372878433,2
314598959,unknown
373152900,unknown
368746021,unknown
312452458,2
312453161,2
310569206,unknown
124705021,2
372957812,unknown
372676608,unknown
372734888,unknown
123084717,unknown
312926198,2
372828003,unknown
312468623,unknown
372540516,unknown
372744939,unknown
360212902,unknown
312453215,unknown
373110087,unknown
372749779,unknown
312468603,2
372739464,2
372828241,unknown
312163173,unknown
372546152,2
312446388,unknown
312446384,unknown
372721611,2
372815705,unknown
372554473,unknown
252276646,2
372536079,unknown
144389396,unknown
310089465,unknown
321143126,unknown
220000740,unknown
368785370,unknown
285129353,unknown
372820355,unknown
372739455,2
313613066,unknown
323851868,unknown
312452722,unknown
312452721,unknown
372688361,2
372526022,unknown
287028651,unknown
37341411,unknown
306406398,unknown
320860383,unknown
372866218,unknown
372959898,unknown
372670830,1
321465332,2
122429472,2
210377972,unknown
372739442,2
372876158,unknown
372534928,unknown
313406181,unknown
312447978,2
311301661,unknown
372979684,2
368806398,2
368806667,unknown
372298069,2
372737679,unknown
372819963,unknown
373150469,unknown
288751646,unknown
323852023,unknown
368776702,2
372696307,unknown
372823285,2
312997416,2
372539837,unknown
372554835,unknown
321159376,unknown
307461746,2
372745212,unknown
336317496,unknown
339642296,unknown
368766533,unknown
313417088,2
283033103,unknown
283033105,unknown
318131773,2
363756851,unknown
358237573,unknown
372980233,2
372683062,2
312817976,unknown
37927250,unknown
300847676,2
312108479,2
372554311,unknown
372670460,unknown
372818046,unknown
262346530,unknown
372959795,1
372867207,unknown
310228225,2
274886546,unknown
372865000,2
312002994,2
310726196,2
321139215,2
312452236,unknown
368746209,unknown
372532521,2
310429584,2
278124614,unknown
372672189,unknown
368819548,unknown
372866273,2
275689012,2
315866098,unknown
306353225,unknown
372540639,unknown
372736641,unknown
210322310,2
372729248,unknown
274699916,unknown
316099249,2
372878260,unknown
303798191,unknown
312452615,unknown
372684761,2
372670773,unknown
311308009,unknown
368754512,unknown
372727708,unknown
372686672,unknown
372980272,2
368740722,unknown
333504489,unknown
310124610,unknown
310247984,2
372973565,unknown
373075740,unknown
225512420,2
372685624,unknown
321956120,unknown
372738809,unknown
312152986,2
372550684,unknown
372721606,2
323476768,2
368786249,unknown
342584648,unknown
368766798,unknown
372749712,unknown
329791482,unknown
322409878,unknown
312221897,2
372671156,unknown
372725878,1
227859967,2
312453842,unknown
311888078,unknown
372809956,unknown
368734321,unknown
368734327,unknown
372751845,unknown
372812265,1
279458388,unknown
196003053,1
315767694,2
312468606,2
372979113,unknown
368755160,2
372525946,2
317048600,2
368783688,unknown
306360279,unknown
372979939,2
332486629,unknown
372687056,2
368811154,unknown
321139489,unknown
359985396,unknown
372532435,2
372547757,unknown
361960936,unknown
372723550,unknown
372810462,unknown
312449914,unknown
161487385,2
372878308,2
312470009,unknown
372551531,unknown
368782352,2
372550380,2
321752823,2
351378407,unknown
310425451,1
313763146,unknown
373077886,unknown
331143185,2
274931509,2
315580242,unknown
368758941,2
368750371,unknown
372821002,unknown
372882100,unknown
175495147,unknown
309459968,unknown
311164274,unknown
372673481,unknown
372809986,unknown
306161374,unknown
306393276,unknown
312516521,2
227645381,unknown
372690921,unknown
372810104,unknown
373075801,unknown
373150676,unknown
368777827,unknown
315579388,unknown
226717953,unknown
372554212,unknown
372554216,unknown
372734270,unknown
372872777,unknown
372823843,2
146161260,unknown
321774764,2
372867414,unknown
372884300,2
372884393,unknown
311073909,2
328216080,unknown
318848778,2
372876179,unknown
349672694,unknown
372529706,unknown
372529711,unknown
312451880,unknown
372531252,unknown
314059359,unknown
372882088,unknown
372735037,unknown
315032714,2
372679079,unknown
372877991,unknown
321052038,unknown
373153157,2
117755868,unknown
372554194,unknown
307062320,2
312446643,unknown
372818654,unknown
372819300,unknown
115542596,unknown
297915428,unknown
341094616,unknown
372878764,2
373075862,1
271756208,unknown
372957117,2
312452466,unknown
325172786,unknown
372960236,unknown
308633765,unknown
372684388,unknown
310558600,unknown
142646426,unknown
351324898,unknown
360871436,2
207140348,unknown
372881584,unknown
297786455,unknown
372527035,2
306995091,unknown
372749698,unknown
119065767,2
327677278,2
312469634,unknown
372690415,unknown
329483879,unknown
340841967,unknown
373075683,unknown
372535853,unknown
332424093,unknown
372691551,unknown
311059730,unknown
372982951,unknown
123342137,unknown
340163293,unknown
372674145,unknown
303905885,unknown
265181718,unknown
358879684,unknown
150520487,unknown
312449501,2
372695354,unknown
327499587,unknown
339678494,unknown
372732451,2
372677424,unknown
372525559,unknown
373158227,unknown
372876165,unknown
373075719,unknown
311170352,unknown
311869883,unknown
372878174,unknown
372974338,unknown
372677158,unknown
312468611,2
312468608,2
163964318,unknown
314221771,unknown
273311332,unknown
372872563,unknown
372819318,unknown
372876344,unknown
372949411,unknown
145352401,unknown
307163646,unknown
372822850,unknown
372525557,unknown
315302935,unknown
372676114,unknown
372533050,unknown
372532306,unknown
306160384,2
312469992,unknown
310874758,unknown
321755379,2
306072571,unknown
310294594,unknown
372526924,2
323586058,unknown
372812245,1
311163582,unknown
310238043,unknown
306149036,2
310564364,unknown
372539850,2
315713114,unknown
312451620,unknown
312471157,unknown
366798763,unknown
372533787,unknown
372738804,unknown
331087448,unknown
175844249,unknown
358879686,unknown
312539962,unknown
314521728,2
312451665,unknown
317008183,unknown
312469673,unknown
368719103,2
306361723,unknown
312450281,unknown
312450274,2
372526092,unknown
372672027,2
311827463,unknown
308002669,unknown
344060899,unknown
301501015,unknown
312446688,2
312446686,2
348632158,unknown
368791134,unknown
344263172,unknown
245571232,unknown
326316937,unknown
372532526,2
275344048,unknown
372554330,unknown
308631413,unknown
298345706,unknown
262866563,2
311467405,unknown
372881239,2
372828222,unknown
312445489,unknown
372526032,unknown
372827977,unknown
198914892,unknown
372527475,2
312452395,unknown
316628816,unknown
372822950,2
311016795,2
312469947,unknown
372530947,unknown
373158718,2
308449024,2
372677521,unknown
306522754,unknown
372740854,unknown
372680784,2
146445027,unknown
372536035,unknown
372727546,unknown
372533484,unknown
289263604,2
373155084,unknown
318950690,unknown
372864004,unknown
372878115,unknown
312447953,2
273393486,2
310738851,unknown
372982844,unknown
311356058,unknown
270475774,unknown
372676979,unknown
107063823,unknown
368751787,unknown
372812618,unknown
372737480,unknown
372819227,unknown
310648175,unknown
372980334,2
353377752,unknown
372690620,unknown
372873085,unknown
372527106,2
372829181,2
372680092,2
372722902,unknown
312451263,2
368757811,unknown
315035335,unknown
316365905,unknown
372864866,unknown
368735936,2
372957115,2
372726712,unknown
372722869,2
372682840,unknown
368735890,2
372535453,unknown
372722335,2
323477650,2
169920821,unknown
147247490,unknown
361708106,unknown
372670831,1
306817495,unknown
311359599,unknown
372878278,2
312453258,unknown
312453254,unknown
368747046,unknown
368786252,unknown
340010489,2
372736148,unknown
368814319,unknown
368792476,unknown
314950723,unknown
311319401,2
212398831,2
372962876,unknown
324242790,unknown
372686106,unknown
368766500,2
368808767,unknown
260010359,unknown
372722932,unknown
368734329,unknown
372688205,unknown
300849664,unknown
312451641,unknown
368735615,unknown
306397909,unknown
372825753,unknown
312450255,unknown
372982853,unknown
372529270,unknown
310375702,2
312155166,2
372696351,2
372679003,unknown
316642265,2
312450304,unknown
311261182,2
312453968,unknown
115022345,unknown
372535863,unknown
312450954,unknown
314525074,unknown
317009273,2
372822847,2
311915196,unknown
372679077,unknown
306360515,unknown
317187191,unknown
306353968,unknown
372738401,unknown
367871182,unknown
312471140,unknown
372736590,unknown
312470003,unknown
368733585,2
372696405,2
311215149,unknown
322928350,unknown
368755418,unknown
15272138,unknown
366467908,unknown
312454278,unknown
372814580,unknown
117187531,2
330916901,unknown
372739390,unknown
368757033,unknown
373075893,1
372536100,unknown
33395249,unknown
368733653,2
373155014,2
372726133,1
290805832,unknown
212280713,unknown
372734596,unknown
372884014,unknown
311293723,unknown
312469998,unknown
368775188,unknown
372525403,2
372686344,2
318120561,2
341588205,unknown
298313912,unknown
349875941,2
373159901,2
372685944,unknown
372828009,unknown
336527145,unknown
269077938,unknown
310845167,2
373108043,unknown
372673426,unknown
372823278,2
368749915,unknown
372532023,unknown
146282223,unknown
298360739,unknown
372673389,unknown
321468859,2
314076748,unknown
316628617,unknown
321139214,2
372816038,unknown
372810458,unknown
368737976,2
372670770,unknown
368753928,unknown
313647347,1
312452617,unknown
334504068,unknown
322987293,unknown
372960179,1
372810053,unknown
312448698,2
373155002,2
372670252,2
306684471,2
368749668,unknown
372726768,unknown
372872477,unknown
372819747,unknown
368817031,unknown
368779405,unknown
306898851,unknown
311163815,2
321000462,2
372869092,unknown
372812511,unknown
305893288,unknown
310340025,1
372726148,unknown
366437707,unknown
312453288,unknown
297579124,unknown
372670468,unknown
372670470,unknown
372682233,unknown
314974479,1
344938662,unknown
280262774,unknown
372982207,unknown
373078797,unknown
128535832,unknown
373078470,unknown
372961155,1
372726664,1
256723671,2
372820559,unknown
373155052,2
372679619,unknown
314069100,unknown
312450305,unknown
372671970,unknown
317008199,2
310802744,unknown
310607529,2
372820536,unknown
372820665,unknown
340919894,2
372545737,2
317125753,unknown
368737701,2
307691941,unknown
315252585,2
372812510,1
368775207,unknown
312453265,unknown
247821574,unknown
368743136,unknown
372884231,2
308382460,2
372809982,unknown
368754682,unknown
312468696,unknown
372876167,unknown
298313903,2
312453245,unknown
171094543,unknown
315580468,unknown
373078478,unknown
372525396,2
372871303,2
308059489,2
368736293,2
372687757,2
63400112,unknown
236444988,2
372876127,unknown
372819351,unknown
368813353,unknown
312451681,2
309412334,unknown
312110045,unknown
312548595,2
372672278,unknown
310443407,unknown
368754932,unknown
372812580,2
372867194,unknown
372975216,unknown
312470027,unknown
250231694,2
372735615,unknown
372735634,unknown
310795164,unknown
368733262,unknown
310795293,unknown
321955900,unknown
368754919,unknown
323122851,2
252284197,unknown
317001238,2
368766351,2
328203032,2
372672046,unknown
313613052,unknown
312449871,unknown
336811953,2
372828255,unknown
106307362,unknown
372547192,unknown
372525908,2
372545052,unknown
330863409,unknown
368745212,unknown
372872586,unknown
230360228,unknown
372949428,unknown
372949430,unknown
373107407,unknown
373107410,unknown
372741677,unknown
373153058,unknown
372971132,2
372732779,unknown
368745824,unknown
335450291,2
368752065,unknown
368746096,2
319055646,unknown
373152907,unknown
308072754,unknown
372883920,2
273338809,unknown
306401569,unknown
306542408,2
313646350,1
372745273,unknown
372679660,unknown
286565388,unknown
308074570,unknown
372884076,unknown
372819326,unknown
372696504,2
373157528,unknown
372554152,unknown
368733657,2
337667293,unknown
372739723,2
312469175,unknown
156193778,unknown
316765629,unknown
113767561,unknown
372696430,2
373152820,2
120292505,unknown
372528343,2
315579841,2
372870605,unknown
312468702,2
308819633,unknown
372867376,unknown
372820300,unknown
373109573,unknown
216627690,unknown
372871305,unknown
58502892,unknown
328385853,unknown
372810048,unknown
373081022,unknown
312470022,unknown
372539869,2
308069585,unknown
310429580,2
275366849,2
302644747,unknown
368817513,unknown
123347091,2
317547536,unknown
312469989,unknown
314727175,2
317009288,2
372750952,2
312452543,unknown
368789739,unknown
372726729,unknown
372823110,2
312452237,unknown
316452455,unknown
372744208,unknown
368787806,unknown
372676380,unknown
315714194,unknown
372534961,2
300849603,2
318848632,2
153053637,unknown
372821303,unknown
321065482,2
295149131,unknown
372956693,unknown
368816329,unknown
372878294,2
312454249,unknown
124694804,2
372726715,unknown
372812504,unknown
368751345,unknown
311355174,unknown
314721458,unknown
372682279,2
373076385,unknown
372957796,2
317001253,2
120532599,unknown
372744448,unknown
311908255,unknown
176745163,2
310840277,unknown
368735326,unknown
310559048,2
306042570,2
325365221,unknown
372696459,2
372544784,unknown
372979456,unknown
372554680,unknown
349617401,unknown
372724916,unknown
306768589,2
372814340,unknown
372670824,unknown
312108481,unknown
372971684,2
308311959,unknown
368748991,unknown
178932993,unknown
372876151,unknown
321987855,unknown
261249233,unknown
315928547,unknown
312453267,unknown
308820707,unknown
372872076,unknown
368733841,unknown
312453208,unknown
310974454,2
372825412,unknown
368818547,unknown
372739519,2
312468615,2
312468613,2
372975221,unknown
372672214,unknown
312453225,unknown
368783690,unknown
309542916,unknown
372965170,unknown
368795934,2
301042673,2
372680930,2
315816135,unknown
321112846,unknown
298323362,2
321112915,2
372979914,2
372949419,unknown
372949422,unknown
312293295,2
372978282,unknown
297649875,unknown
37927010,unknown
321468817,2
307100405,unknown
296702638,unknown
315580477,2
322987271,2
372525846,2
310235589,unknown
312159136,unknown
317009265,2
372671678,unknown
312470000,2
372726695,1
312450947,unknown
262336595,unknown
372544804,unknown
296712537,1
372750949,2
372723255,unknown
312453224,unknown
372730657,unknown
317485093,unknown
372527024,unknown
265237852,unknown
321571020,unknown
373160339,2
368817034,unknown
373150484,unknown
373150540,unknown
368318356,2
372873082,unknown
311869649,unknown
307025155,unknown
368752832,2
372868385,unknown
372876539,unknown
372735545,unknown
310839884,unknown
310840096,unknown
312715810,unknown
327815535,unknown
317316180,unknown
372721615,2
320314463,unknown
372685596,unknown
372823520,2
368784771,2
322409248,unknown
312159825,unknown
372865898,unknown
372959702,unknown
373107760,unknown
373107763,unknown
372960059,1
372696409,2
287245908,unknown
373107773,unknown
312453295,2
373076831,unknown
310308266,2
312152999,2
312449485,2
372971292,2
311501788,unknown
372727024,1
296296161,unknown
372872911,unknown
312469996,unknown
312445566,unknown
373076675,unknown
373155012,unknown
373153025,1
373150450,unknown
119541224,2
372535637,unknown
310550073,2
310559027,unknown
312452711,unknown
372688337,2
372980230,2
310558599,2
372959905,1
372672234,unknown
368780818,unknown
336812640,2
315579407,unknown
312448181,2
372819359,unknown
372872032,2
372683743,2
372957102,unknown
372680806,2
301533805,unknown
372745252,unknown
372745256,unknown
372528303,unknown
372964494,unknown
372531048,unknown
275033975,unknown
119065158,unknown
368809448,unknown
372877933,unknown
372961133,1
315928567,unknown
372820988,unknown
306370198,unknown
312471149,unknown
372684077,unknown
372871757,unknown
372554175,unknown
373150455,unknown
372685665,unknown
122090883,unknown
368754153,unknown
317009262,2
372670812,1
372696496,2
311749570,unknown
372960190,1
312445572,unknown
112209984,2
372978180,unknown
315555148,2
372533815,unknown
372869368,2
365561068,unknown
372810452,2
372695378,unknown
372823487,unknown
244146038,unknown
373075763,unknown
312469623,unknown
373080008,unknown
372532469,2
311693197,2
368735075,unknown
312471234,unknown
312471233,unknown
372525546,unknown
163965762,unknown
312451039,unknown
339558414,unknown
372982898,unknown
311300673,unknown
335764522,unknown
311338172,unknown
312453375,unknown
351545140,unknown
271561801,unknown
373151288,unknown
306161862,unknown
306394810,unknown
309019014,unknown
322986654,2
372869387,unknown
326180363,unknown
312468593,unknown
321959471,unknown
368741809,unknown
368808753,unknown
329776313,unknown
312445552,unknown
372742112,unknown
372811633,unknown
372739406,2
372751837,unknown
314219728,2
368787025,unknown
227598298,unknown
315827081,unknown
368816397,unknown
334698614,unknown
372695716,unknown
372681231,2
372949050,unknown
372686048,unknown
366947438,unknown
312453282,unknown
372536188,2
345159196,1
317373463,unknown
368781489,unknown
122091177,2
372722611,2
143274295,unknown
372812156,unknown
372812252,1
372870561,unknown
311362182,2
372690606,unknown
372540337,unknown
368817013,unknown
372970226,unknown
311398174,2
372828235,unknown
372818684,unknown
372866193,unknown
312451596,unknown
277542374,unknown
373156084,unknown
373150934,2
297925148,unknown
310352103,unknown
372554229,unknown
343508930,unknown
372817129,2
322114886,2
141044889,unknown
297960563,unknown
254652446,unknown
372735041,unknown
306620329,2
306459381,unknown
312452641,unknown
306264437,unknown
317169186,unknown
341654163,unknown
54471758,unknown
300827525,2
312449448,unknown
372739834,2
311026853,unknown
308636640,unknown
372734503,unknown
368781493,unknown
372554189,unknown
372982769,unknown
310559045,2
21210721,unknown
307209907,unknown
372739031,unknown
296595067,unknown
312468540,unknown
368807804,unknown
368784360,2
372737738,unknown
372820186,unknown
373107412,unknown
323888916,1
295152278,2
372724356,unknown
368774316,unknown
312451975,unknown
368782581,unknown
312452613,unknown
145380374,unknown
368747689,1
300847675,2
368789051,unknown
311163590,unknown
372722884,unknown
338608774,unknown
368766174,2
372872558,unknown
368785142,unknown
368744972,unknown
368747257,2
89286158,unknown
317001019,2
372527357,2
272541395,2
321070220,unknown
315890467,unknown
317574806,2
312470017,unknown
372726390,1
310991381,2
317009321,2
319899084,unknown
373157134,unknown
372670814,1
372747898,unknown
372810520,unknown
348828373,unknown
306169656,unknown
124712592,unknown
372741847,unknown
372749483,unknown
372550698,unknown
372690438,unknown
149443652,unknown
372722612,2
310974114,unknown
306411115,unknown
322565804,2
325487057,2
372684520,unknown
372814555,unknown
310511366,unknown
321537283,2
321139444,2
372696491,2
311202957,unknown
184776848,2
372732414,unknown
309075123,unknown
368743627,unknown
307181463,unknown
368779407,unknown
356070526,unknown
372880966,unknown
372724281,2
372748528,unknown
125421471,unknown
306131944,unknown
298387473,unknown
344017900,unknown
372880625,unknown
368817024,unknown
352256996,unknown
327042537,unknown
306356930,unknown
166226732,1
315796683,unknown
372688009,unknown
372550626,2
350876628,unknown
280451931,unknown
372948785,unknown
260010356,unknown
88826447,unknown
372678013,unknown
285811948,unknown
308598222,unknown
372733909,2
372726149,1
314364883,unknown
310559074,unknown
310558581,unknown
310504963,unknown
373155736,unknown
372670693,2
337286788,unknown
368814400,unknown
368748090,unknown
372752522,unknown
306395080,unknown
286848744,unknown
367425547,unknown
372745259,unknown
297824580,unknown
322807262,unknown
372532456,2
373109846,unknown
188116943,unknown
335079242,unknown
372959854,2
372671966,2
312469160,2
372685500,unknown
368735928,2
312451254,2
372822585,2
372980759,unknown
321430051,unknown
372551546,unknown
368783661,unknown
372530802,unknown
310246005,unknown
372686982,unknown
266386450,2
330022052,unknown
322987236,unknown
313612911,unknown
372869627,unknown
372531140,unknown
312453189,unknown
372673726,unknown
312453187,unknown
372681271,2
311016778,2
372685605,unknown
368791169,unknown
372815931,2
310974342,unknown
373081011,unknown
317009279,2
315331562,unknown
323118618,unknown
372872868,unknown
372825559,unknown
280345006,unknown
307875647,unknown
367938086,unknown
322986407,2
283527193,unknown
372670680,unknown
309015577,2
372733934,unknown
372744906,unknown
372864388,unknown
372745191,unknown
315145590,unknown
306361721,unknown
177189908,unknown
274831240,unknown
372877829,unknown
312450804,2
348581068,unknown
361712794,2
306355819,2
246447706,unknown
368818129,unknown
310559071,unknown
372812516,1
348691304,unknown
306225682,unknown
306113357,unknown
372696475,2
29755438,2
312450300,unknown
343999635,unknown
188124440,unknown
307438982,2
372676991,unknown
373107976,unknown
368740460,unknown
372525551,unknown
309685654,unknown
372871446,unknown
312471643,unknown
372963149,2
313002717,unknown
372723777,unknown
310429582,2
332685665,1
372869822,unknown
311359126,unknown
372681824,2
298378451,unknown
372985727,unknown
311906366,2
306398380,unknown
372685618,unknown
373076344,2
307072248,2
372690867,unknown
372690869,unknown
372815384,unknown
368735416,unknown
372681214,2
368765037,2
309237096,2
372749721,unknown
372810441,unknown
315339813,2
372676616,unknown
372739852,2
372527541,unknown
368761976,unknown
372879788,unknown
301329103,unknown
62059482,unknown
372536255,unknown
277460600,2
311434213,2
312453690,unknown
372821747,unknown
373075871,1
310465834,unknown
310559073,unknown
372697339,unknown
339041619,unknown
315174505,unknown
373075760,unknown
372695371,unknown
368755421,unknown
311554332,2
314169599,2
311580011,unknown
372871466,2
368763694,unknown
372981156,unknown
372828197,unknown
372828226,unknown
312469633,unknown
336141997,2
310970314,unknown
372878214,unknown
372696356,2
368758270,unknown
368790700,unknown
274194822,unknown
372749768,unknown
306817114,unknown
298244232,2
262563075,unknown
119064741,unknown
203390239,unknown
372827393,2
372960185,1
312451640,1
372526237,2
344135189,unknown
368819974,unknown
372679061,unknown
310816138,2
372680797,2
359190030,unknown
326967895,2
372685663,unknown
372532518,2
327022856,unknown
372812208,1
372745370,2
373155102,2
321536598,unknown
281946791,unknown
372829658,unknown
373083357,unknown
372533447,unknown
149443650,unknown
372737506,unknown
314523210,2
312469598,unknown
372964261,2
372691592,unknown
372678891,unknown
325573852,unknown
321112851,unknown
309891961,unknown
372982872,unknown
312016026,unknown
372957766,2
315957688,2
306161435,unknown
372528431,unknown
312470610,unknown
372983767,unknown
372740283,unknown
372820383,unknown
372749649,unknown
312855847,unknown
372964954,2
372673185,unknown
368808749,unknown
372876225,unknown
372739453,2
372696777,unknown
372672187,2
372816282,unknown
318454061,unknown
372884199,2
372739830,2
372971730,unknown
368152427,unknown
353735902,unknown
372681548,2
372872735,unknown
311570713,unknown
352355713,2
175286066,unknown
310425436,1
372825632,unknown
372825639,unknown
372829706,2
372676868,unknown
372696301,unknown
209989872,2
372973257,unknown
352069078,unknown
298345659,2
350873964,unknown
372957106,2
312230041,2
311036237,2
308820076,unknown
372739460,2
373109465,unknown
372679088,unknown
373077876,unknown
158735896,unknown
373151303,unknown
306162477,unknown
312450922,unknown
336835210,unknown
273194885,unknown
312453262,unknown
321139463,2
116741975,unknown
372884386,2
372960183,1
318559576,unknown
372528122,unknown
372957132,2
372687742,unknown
312469588,unknown
312469582,unknown
312896067,2
347335932,unknown
298627595,2
368775550,unknown
372726737,unknown
298378318,2
194124116,2
306393808,unknown
373076846,unknown
373076848,unknown
372529114,unknown
372956679,unknown
372959853,1
312447934,2
372532472,2
372877297,unknown
372690567,unknown
315032910,unknown
316322676,unknown
372825695,unknown
372722960,unknown
372747886,unknown
368792132,unknown
315714193,unknown
372534330,2
372812183,2
268111407,unknown
371032234,unknown
368814719,unknown
368775145,2
295611274,unknown
312470932,unknown
324095882,unknown
368814901,unknown
308141663,unknown
372749646,unknown
313763222,2
368789037,unknown
296295695,unknown
311503640,unknown
372736670,unknown
368749671,unknown
313772428,2
372532463,2
372673527,unknown
372967780,unknown
372525997,2
372871066,unknown
312453387,unknown
372880297,unknown
372971130,2
309315549,unknown
327628938,unknown
3472308,unknown
372828206,unknown
372688015,unknown
372726143,1
317598837,unknown
192801521,2
108287467,unknown
373153005,unknown
310552196,2
306043192,unknown
372526027,unknown
372677788,unknown
368790605,unknown
372679598,unknown
298313926,2
312372144,unknown
372969615,2
372726654,unknown
321227387,2
373108477,2
150458195,unknown
285853458,unknown
368216011,2
372814544,unknown
249496117,unknown
372680791,2
285601975,2
306713256,2
269562583,unknown
317001228,2
373075897,unknown
372880272,unknown
298313692,unknown
372691611,unknown
373150479,unknown
373150482,unknown
312450269,2
372732434,unknown
306779023,unknown
372957774,2
306204611,unknown
315272973,2
312291204,2
315580236,unknown
372686265,unknown
312374336,unknown
372815951,2
368733256,2
372548602,unknown
368749102,1
372695418,unknown
372747937,unknown
373154252,unknown
373075734,unknown
312854632,unknown
331693568,unknown
310559021,2
372695254,unknown
372686045,unknown
368734308,unknown
311801250,unknown
372535170,unknown
280345003,unknown
267357225,2
372695426,unknown
368780103,unknown
335397924,unknown
372960934,1
310420823,unknown
312794696,2
372696486,2
312469758,unknown
372672050,unknown
330115568,unknown
368747356,2
368806370,2
372820274,unknown
310950115,unknown
373153509,2
312363607,unknown
372872842,unknown
308041663,unknown
372878269,unknown
372741925,unknown
310559275,unknown
368736174,unknown
372881935,unknown
311496361,unknown
372732456,2
312470004,unknown
372878235,2
372728479,unknown
311530375,unknown
372231945,unknown
228558565,unknown
314596249,unknown
372526644,unknown
353402588,1
321774736,2
368815450,unknown
310229752,unknown
372528505,unknown
312452097,unknown
335225096,unknown
312691680,unknown
368790077,unknown
290971690,2
372722887,unknown
325255526,unknown
325262529,unknown
123341920,unknown
369493954,unknown
368738456,2
295844466,2
368767580,unknown
372812261,1
372871888,unknown
360631772,2
309660388,unknown
368783642,2
274107032,unknown
372745263,unknown
372962940,unknown
298001992,2
372554843,unknown
322781082,unknown
312450778,unknown
368809918,unknown
106718539,unknown
372727664,2
372737733,unknown
372967127,unknown
306163479,unknown
368734303,unknown
312562019,unknown
306112320,unknown
316100077,2
372533263,unknown
301051635,2
372677138,unknown
372979146,unknown
372979149,unknown
311380845,unknown
307045171,2
372690623,unknown
310275081,unknown
256696545,2
307066283,2
310381594,2
373111361,2
273396426,2
273395899,2
129437744,unknown
313415785,unknown
368809686,unknown
337310004,unknown
372731533,unknown
312470938,unknown
289814436,unknown
298137128,2
372686243,unknown
372526030,unknown
273160741,unknown
196003058,1
368783589,unknown
308141660,unknown
333651061,unknown
271756187,unknown
372878225,2
310089747,unknown
310796576,2
311016770,2
368738265,2
312452449,unknown
312452447,unknown
312453116,unknown
321667467,2
372955899,2
313266245,unknown
372671153,unknown
317096211,unknown
372528714,unknown
326731557,unknown
270866073,unknown
311313135,unknown
311158322,2
311909565,unknown
312468594,2
312453083,unknown
310294593,2
329475070,unknown
312469995,unknown
373160349,2
368745076,unknown
371356468,unknown
314427557,unknown
372536051,unknown
322987433,2
312452569,unknown
372527034,unknown
312469611,unknown
362555229,2
372725002,2
315151948,unknown
336936324,unknown
310622952,unknown
372533229,unknown
372980229,2
312470020,unknown
306397698,unknown
276148488,unknown
312452394,unknown
274819654,unknown
372532642,2
117204001,2
362671395,unknown
123147806,2
312452461,unknown
351626585,unknown
311036276,unknown
315951801,unknown
310272868,2
340291426,2
372532164,unknown
372741796,unknown
372972044,unknown
323069007,unknown
306460513,unknown
306354866,unknown
312220443,unknown
312468678,2
353226338,2
310393671,unknown
372877862,unknown
289835881,unknown
372964481,2
368791909,unknown
372670459,unknown
309234573,unknown
319706161,unknown
312451238,2
372527346,unknown
372980260,2
372821528,unknown
176149522,unknown
359491842,unknown
372956188,unknown
312818346,2
298313690,unknown
372876136,unknown
361934011,unknown
372542167,unknown
372747932,unknown
320010241,2
297997742,2
372687082,unknown
310559036,unknown
372821274,unknown
361984430,2
368733472,2
121694276,unknown
297810058,2
273194971,unknown
298168259,unknown
361479694,unknown
372685680,unknown
372722964,unknown
306107653,2
372731488,unknown
116646240,unknown
327628977,unknown
372678679,unknown
29024063,unknown
368738628,2
328197794,2
372726753,1
290655694,unknown
372751854,unknown
372685639,unknown
368813356,unknown
306475593,unknown
312447129,unknown
314388111,2
368735647,unknown
372733569,2
372871893,unknown
273326334,2
305684632,unknown
368775920,2
372982879,unknown
372960056,1
282101020,unknown
2785850,unknown
312449471,2
372551567,unknown
309437999,2
312453091,unknown
310559217,2
306160948,unknown
372696672,unknown
372753151,unknown
161212005,unknown
372548530,unknown
372679448,unknown
313750415,unknown
285778400,unknown
372962962,2
372816786,2
315714783,unknown
312447132,unknown
372878184,unknown
312470015,2
372696444,2
372684179,unknown
315690460,unknown
373150443,unknown
372967118,unknown
368818696,unknown
372535843,2
275791477,unknown
372867154,2
372684511,unknown
313647326,1
344312051,unknown
372722908,unknown
372973488,unknown
331860517,2
368745313,unknown
373153160,2
372551568,unknown
372536679,unknown
372960211,1
311632707,unknown
368762904,unknown
267162761,2
368734073,unknown
372964804,unknown
373110761,unknown
368766818,unknown
372812509,unknown
306162490,unknown
309394643,unknown
312449496,unknown
372743574,unknown
372691564,unknown
372812522,1
372526153,unknown
373075894,1
311314512,unknown
372880288,unknown
330259768,unknown
372871261,unknown
337713002,unknown
318345199,2
372687760,2
368776279,unknown
372883323,unknown
312451045,unknown
316269319,unknown
312108747,unknown
309138196,unknown
306161991,unknown
328514082,unknown
312468596,2
312452582,unknown
372726662,1
372960206,1
372748266,unknown
372726691,1
372959549,unknown
368752511,1
130896922,2
372690589,unknown
326807951,unknown
310235594,unknown
312452231,unknown
306474685,unknown
354240909,unknown
372687719,unknown
310085493,2
368820501,unknown
296284647,2
372539878,unknown
372680796,2
372748932,2
313612965,unknown
368762317,unknown
301531000,unknown
311317132,unknown
312471632,2
296292012,unknown
372748769,unknown
